Initialization has begin.
true label:soc.religion.christian predict_label:comp.sys.ibm.pc.hardware
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:talk.politics.guns
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:talk.politics.mideast
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:sci.med
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:talk.religion.misc
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:comp.sys.ibm.pc.hardware
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:alt.atheism
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:alt.atheism
true label:soc.religion.christian predict_label:talk.politics.mideast
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:talk.religion.misc
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:comp.graphics
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:talk.politics.mideast
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:alt.atheism
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:soc.religion.christian predict_label:soc.religion.christian
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:rec.motorcycles
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.misc
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.misc
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:rec.motorcycles
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:rec.motorcycles
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:comp.graphics
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:rec.motorcycles
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:sci.crypt
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.misc
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.politics.guns
true label:talk.politics.guns predict_label:talk.religion.misc
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:alt.atheism
true label:talk.politics.mideast predict_label:comp.sys.mac.hardware
true label:talk.politics.mideast predict_label:comp.sys.mac.hardware
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:rec.sport.baseball
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:comp.graphics
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:soc.religion.christian
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:comp.sys.ibm.pc.hardware
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:alt.atheism
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:rec.motorcycles
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.mideast predict_label:talk.politics.mideast
true label:talk.politics.misc predict_label:talk.politics.misc
true label:talk.politics.misc predict_label:talk.politics.guns
